CETCode,College,Location,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
E079,Acharya Institute of Technology,"Hessarghatta Road,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140620,0,0,0,0,0,0,0,0
E079,Acharya Institute of Technology,"Hessarghatta Road,Bengaluru",MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137324,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E081,HMS Institute of Technology,"Kyathasandra,Tumakuru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E081,HMS Institute of Technology,"Kyathasandra,Tumakuru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142498,0,0,0,0,0,0,0,0
E081,HMS Institute of Technology,"Kyathasandra,Tumakuru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92048,0,0,0,0,0,0,0,0
E081,HMS Institute of Technology,"Kyathasandra,Tumakuru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E081,HMS Institute of Technology,"Kyathasandra,Tumakuru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152706,0,0,0,0,0,0,0,0
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",CS,19531,0,72554,17272,51756,31104,19634,0,32460,13438,0,0,16026,0,22658,12250,27281,20818,65373,0,90293,38495,0,0
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",EC,45307,0,0,38666,38913,58659,127881,0,0,26052,0,0,29963,0,36051,25421,38196,34948,144254,0,0,63346,0,0
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",EI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139525,0,0,0,0,0,0,0,0
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",IE,24097,0,80043,23735,0,26771,26555,0,0,17751,0,0,16931,42237,0,16285,28819,22597,107070,0,0,44886,0,0
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",IM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E082,JSS Academy of Technical Education,"Dr.Vishnuvardhan Rd, Srinivapura Post, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149797,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E083,HKBK College of Engineering,"Nagavara, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",CS,98933,0,0,139779,0,0,75896,0,0,86447,0,0,113419,0,0,73370,75263,149532,134432,0,0,100502,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153025,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153290,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149839,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",CS,0,0,0,89331,0,0,81576,0,0,64850,0,0,108352,0,0,64681,0,77665,146991,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128357,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146146,0,0,0,0,0,0,0,0
E083,HKBK College of Engineering,"Nagavara, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E086,Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),"Anekal,Bengaluru",CS,0,0,0,128269,0,0,147391,0,0,143663,0,0,0,0,0,123159,0,0,152018,0,0,0,0,0
E086,Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),"Anekal,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152381,0,0,0,0,0,0,0,0
E086,Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),"Anekal,Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143323,0,0,0,0,0,0,0,0
E086,Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),"Anekal,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E087,Vivekananada Institute of Technology,"Kumbalagodu, Bengaluru",AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138665,0,0,0,0,0,0,0,0
E087,Vivekananada Institute of Technology,"Kumbalagodu, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132241,0,0,0,0,0,0,0,0
E087,Vivekananada Institute of Technology,"Kumbalagodu, Bengaluru",CS,120667,0,0,136446,0,0,152088,0,0,119302,0,0,127668,0,0,94968,0,114905,133686,0,0,0,0,0
E087,Vivekananada Institute of Technology,"Kumbalagodu, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147746,0,0,0,0,0,0,0,0
E087,Vivekananada Institute of Technology,"Kumbalagodu, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149584,0,0,0,0,0,0,0,0
E087,Vivekananada Institute of Technology,"Kumbalagodu, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E088,Bangalore College of Engineering and Technology,"Chandapura, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E088,Bangalore College of Engineering and Technology,"Chandapura, Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138994,0,0,0,0,0,0,0,0
E088,Bangalore College of Engineering and Technology,"Chandapura, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E088,Bangalore College of Engineering and Technology,"Chandapura, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E088,Bangalore College of Engineering and Technology,"Chandapura, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78755,0,0,0,0,0,0,0,0
E088,Bangalore College of Engineering and Technology,"Chandapura, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E089,BTL Institute of Technology and Management,"Bommasandra Industrial Area, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E089,BTL Institute of Technology and Management,"Bommasandra Industrial Area, Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147019,0,0,0,0,0,0,0,0
E089,BTL Institute of Technology and Management,"Bommasandra Industrial Area, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E089,BTL Institute of Technology and Management,"Bommasandra Industrial Area, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E090,Sri Revana Siddeswara Institute of Technology,"Chikkajala,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E090,Sri Revana Siddeswara Institute of Technology,"Chikkajala,Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148839,0,0,0,0,0,0,0,0
E090,Sri Revana Siddeswara Institute of Technology,"Chikkajala,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E090,Sri Revana Siddeswara Institute of Technology,"Chikkajala,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E091,KS Institute of Technology,"Raghuvanahalli, Bengaluru",AI,49636,0,0,120846,0,0,77196,0,0,53187,0,0,65162,0,0,48917,86144,52301,0,0,0,126120,0,0
E091,KS Institute of Technology,"Raghuvanahalli, Bengaluru",CS,76061,0,0,57660,0,77895,79216,0,0,30205,0,49641,32376,0,0,28338,45660,48571,141121,0,0,151223,0,0
E091,KS Institute of Technology,"Raghuvanahalli, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142145,0,0,0,0,0,0,0,0
E091,KS Institute of Technology,"Raghuvanahalli, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E092,Vemana Institute of Technology,"Koramangala, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E092,Vemana Institute of Technology,"Koramangala, Bengaluru",CS,74639,0,0,72042,0,86748,60715,0,0,56416,0,0,77214,0,0,46353,0,73132,81150,0,0,143585,0,0
E092,Vemana Institute of Technology,"Koramangala, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148653,0,0,0,0,0,0,0,0
E092,Vemana Institute of Technology,"Koramangala, Bengaluru",IE,122506,0,0,134439,0,0,143659,0,0,145362,0,0,113436,0,0,110137,0,0,0,0,0,134954,0,0
E092,Vemana Institute of Technology,"Koramangala, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E093,Basavakalyana Engineering College,"Basavakalyana, Bidar",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E093,Basavakalyana Engineering College,"Basavakalyana, Bidar",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136407,0,0,0,0,0,0,0,0
E093,Basavakalyana Engineering College,"Basavakalyana, Bidar",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E093,Basavakalyana Engineering College,"Basavakalyana, Bidar",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E094,Coorg Institute of Technology,"Ponnampet,Kodagu",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113672,0,0,0,0,0,0,0,0
E094,Coorg Institute of Technology,"Ponnampet,Kodagu",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151896,0,0,0,0,0,0,0,0
E094,Coorg Institute of Technology,"Ponnampet,Kodagu",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E094,Coorg Institute of Technology,"Ponnampet,Kodagu",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148075,0,0,0,0,0,0,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",AI,0,0,0,119442,0,0,93053,0,0,118115,0,0,142554,0,0,92356,0,99762,138225,0,0,0,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151927,0,0,0,0,0,0,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",CS,99257,0,108566,90742,123885,148547,59905,0,0,69928,0,85913,58940,0,89021,49752,56754,83879,129708,0,0,118847,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152393,0,0,0,0,0,0,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147052,0,0,0,0,0,0,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",IE,95101,0,0,149094,0,0,115811,0,0,91608,0,143951,97098,0,0,83454,0,122487,0,0,0,96041,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E095,AMC Engineering College,"Bannerghatta Main Rd, Bengaluru",MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139274,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E096,East Point College of Engineering and Technology,"Virgo Nagar, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70865,0,0,0,0,0,0,0,0
E096,East Point College of Engineering and Technology,"Virgo Nagar, Bengaluru",CS,73871,0,0,78893,0,0,128037,0,0,60031,0,0,85535,0,0,56631,61201,71311,96206,0,142666,69433,0,0
E096,East Point College of Engineering and Technology,"Virgo Nagar, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141826,0,0,0,0,0,0,0,0
E096,East Point College of Engineering and Technology,"Virgo Nagar, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E096,East Point College of Engineering and Technology,"Virgo Nagar, Bengaluru",IE,114222,0,0,142130,0,0,0,0,0,109401,0,0,131682,0,0,106425,0,140946,144930,0,0,118939,0,0
E096,East Point College of Engineering and Technology,"Virgo Nagar, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141727,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E097,CMR Institute of Technology,"Brookefield, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150118,0,0,0,0,0,0,0,0
E097,CMR Institute of Technology,"Brookefield, Bengaluru",CS,19190,0,0,17392,0,30286,22189,0,22519,14593,0,0,17472,46679,20296,14419,22016,20289,56512,84164,81736,30856,0,0
E097,CMR Institute of Technology,"Brookefield, Bengaluru",EC,72736,0,0,56840,86431,77645,75584,0,0,35471,0,0,41044,0,57591,30802,55852,40526,120385,129977,123010,59143,0,0
E097,CMR Institute of Technology,"Brookefield, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137547,0,0,0,0,0,0,0,0
E097,CMR Institute of Technology,"Brookefield, Bengaluru",IE,32693,0,46834,28948,47044,35036,32011,0,0,22928,0,0,22792,0,33784,19949,27598,28498,77449,0,0,53288,0,0
E097,CMR Institute of Technology,"Brookefield, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128705,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E098,Atria Institute of Technology,"Hebbal, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153436,0,0,0,0,0,0,0,0
E098,Atria Institute of Technology,"Hebbal, Bengaluru",CS,48743,0,0,47851,0,0,36249,0,0,36796,0,0,41369,0,0,32960,93910,48666,120590,0,0,91817,0,0
E098,Atria Institute of Technology,"Hebbal, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153183,0,0,0,0,0,0,0,0
E098,Atria Institute of Technology,"Hebbal, Bengaluru",IE,55943,0,0,68171,0,0,79621,0,0,46955,0,0,46938,0,86227,43473,124352,64837,145641,0,0,92747,0,0
E098,Atria Institute of Technology,"Hebbal, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130956,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",AI,28413,0,0,23635,0,28850,21289,0,0,16717,45073,0,16683,0,0,16553,19747,24348,48640,69532,56606,21931,0,45021
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",AU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147487,0,0,0,0,0,0,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147622,0,0,0,0,0,0,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",CO,37078,0,0,25714,0,35867,30429,0,0,32366,0,0,35570,0,0,20041,53500,28741,87634,0,0,0,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",CS,13103,0,29120,16936,19845,18363,14719,0,0,15185,0,0,12193,0,19748,10359,14289,17955,32351,35256,63028,29572,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",EC,23833,48043,0,23462,0,40090,38604,0,79365,22232,0,25404,20268,0,30353,18890,30758,24847,57618,0,65588,37756,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",EE,86306,0,0,111256,0,0,96858,0,0,76706,0,0,94714,0,0,68679,0,114712,138925,0,0,0,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",IE,17670,0,33359,20306,29978,24148,22113,0,0,17177,0,0,16643,0,21838,16020,25526,20976,48856,0,58835,31270,0,0
E099,New Horizon College of Engineering,"Kadabeesanahalli, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151363,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E100,KNS Institute of Technology,"Uttarahalli Hobli, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E100,KNS Institute of Technology,"Uttarahalli Hobli, Bengaluru",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152569,0,0,0,0,0,0,0,0
E100,KNS Institute of Technology,"Uttarahalli Hobli, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E100,KNS Institute of Technology,"Uttarahalli Hobli, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128873,0,0,0,0,0,0,0,0
E100,KNS Institute of Technology,"Uttarahalli Hobli, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E101,Channabasaveshwara Institute of Technology,"Gubbi, Tumakuru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146160,0,0,0,0,0,0,0,0
E101,Channabasaveshwara Institute of Technology,"Gubbi, Tumakuru",CS,69584,0,0,103035,0,0,103552,0,0,73217,0,0,80457,0,0,66829,0,123776,139511,0,0,81182,0,0
E101,Channabasaveshwara Institute of Technology,"Gubbi, Tumakuru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143193,0,0,0,0,0,0,0,0
E101,Channabasaveshwara Institute of Technology,"Gubbi, Tumakuru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137039,0,0,0,0,0,0,0,0
E101,Channabasaveshwara Institute of Technology,"Gubbi, Tumakuru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138024,0,0,0,0,0,0,0,0
E101,Channabasaveshwara Institute of Technology,"Gubbi, Tumakuru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99495,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",AI,0,0,0,0,0,0,0,0,0,130480,0,0,131159,0,0,125275,0,0,0,0,0,0,0,0
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152059,0,0,0,0,0,0,0,0
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",CS,144796,0,0,65263,0,69030,57193,0,63399,42110,0,57769,46494,0,0,38866,137755,55646,137569,0,0,53752,0,126174
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140692,0,0,0,0,0,0,0,0
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143321,0,0,0,0,0,0,0,0
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",IE,0,0,0,141812,0,0,95152,0,0,102398,0,0,140823,0,0,88829,0,144171,150982,0,0,134503,0,0
E102,DONBOSCO Institute of Technology,"Kumbalgodu,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E103,Global Academy of Technology,"RR Nagar, Bengaluru",AD,0,0,0,47707,0,0,41669,0,0,35684,0,0,39042,0,0,32786,0,66740,121420,0,0,139204,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149887,0,0,0,0,0,0,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150952,0,0,0,0,0,0,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",CS,34395,0,0,26719,99342,45687,47440,0,0,25026,0,0,28611,0,36915,21753,51731,25911,94284,0,0,39232,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",EC,69795,0,0,61782,0,0,115807,0,0,46489,0,84778,49680,0,0,40976,105672,70558,149164,0,0,85769,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148358,0,0,0,0,0,0,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",IE,41241,0,0,49243,0,74827,61808,0,0,32498,0,0,34020,0,50766,31049,126121,45919,143647,0,0,80849,0,0
E103,Global Academy of Technology,"RR Nagar, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152147,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148450,0,0,0,0,0,0,0,0
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140299,0,0,0,0,0,0,0,0
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",CS,55112,0,92328,101253,0,114530,113068,0,0,55218,0,0,86557,0,0,55021,0,77347,138887,0,0,117252,0,0
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153291,0,0,0,0,0,0,0,0
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143689,0,0,0,0,0,0,0,0
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146647,0,0,0,0,0,0,0,0
E104,Nagarjuna College of Engineering and Technology,"Hyderabad highway , Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",AE,39206,0,0,42693,0,67604,43960,0,0,32812,0,0,31668,0,0,28187,52816,36546,94406,0,0,40835,0,114200
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",CE,143376,0,0,151879,0,0,0,0,0,85615,0,135957,0,0,0,78712,125608,115249,144986,0,0,151630,0,0
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",CS,18955,25972,21684,13331,0,19263,9424,0,19874,9747,0,15252,10396,0,0,8476,17382,14604,44006,0,46386,28006,0,0
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",EC,23584,0,39915,26388,29778,34402,27748,0,0,17985,0,0,20537,0,31428,17050,26399,25978,105698,0,0,32090,0,0
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",EE,69717,0,0,86490,0,118997,46686,0,0,48084,0,65092,63579,0,0,37566,55177,59831,137114,0,0,38879,0,0
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",IE,19110,0,0,15155,0,28288,12823,0,0,13340,0,0,13697,27997,17321,10971,26784,16663,57452,0,143051,42314,0,0
E105,Nitte Meenakshi Institutute of Technology,"Yelahanka, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151738,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E106,East West Institute of Technology,"Yelahanka, Bengaluru",AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143439,0,0,0,0,0,0,0,0
E106,East West Institute of Technology,"Yelahanka, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152261,0,0,0,0,0,0,0,0
E106,East West Institute of Technology,"Yelahanka, Bengaluru",CS,110943,0,0,79180,0,0,87702,0,0,57611,0,82403,59901,0,85703,52947,61978,79513,135336,0,144326,86547,0,0
E106,East West Institute of Technology,"Yelahanka, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144553,0,0,0,0,0,0,0,0
E106,East West Institute of Technology,"Yelahanka, Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147083,0,0,0,0,0,0,0,0
E106,East West Institute of Technology,"Yelahanka, Bengaluru",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152546,0,0,0,0,0,0,0,0
E106,East West Institute of Technology,"Yelahanka, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E107,BNM Institute of Technology,"Banashankari, Bengaluru",AI,32431,0,0,37749,0,60060,42105,0,0,20760,0,50703,31484,107196,0,18998,76951,37404,134782,0,0,0,0,0
E107,BNM Institute of Technology,"Banashankari, Bengaluru",CS,18668,0,24144,12242,28506,19377,10378,0,0,11123,0,0,11005,0,17672,8135,11584,14194,61176,0,96769,23425,0,0
